customer_id,tenure_months,subscription_tier,age_group,region,login_frequency,session_duration,feature_usage_count,days_since_last_login,support_tickets,payment_failures,discount_usage,referrals_made,churned
CUST_003093,6,Basic,36-45,North,2.9,15.6,4,7.0,0.0,4,0,1,1
CUST_003094,21,Basic,56+,South,3.4,16.4,2,6.4,1.0,2,0,0,1
CUST_003095,2,Premium,26-35,North,6.5,27.3,12,1.1,1.0,0,0,0,0
CUST_003096,13,Premium,18-25,West,1.5,3.7,4,2.9,4.0,2,0,0,1
CUST_003097,45,Basic,26-35,South,4.8,26.7,4,1.3,3.0,0,0,0,0
CUST_003098,1,Basic,46-55,East,6.5,40.5,3,1.2,2.0,1,1,1,0
CUST_003099,1,Basic,36-45,South,,57.6,11,1.4,1.0,0,0,0,0
CUST_003100,6,Basic,36-45,North,4.5,21.4,11,1.1,0.0,0,0,0,0
CUST_003101,1,Basic,36-45,North,6.8,6.8,7,3.7,2.0,0,1,1,0
CUST_003102,16,Basic,26-35,South,4.6,3.2,3,3.8,1.0,4,0,0,1
CUST_003103,29,Basic,46-55,East,3.3,24.9,12,0.4,2.0,0,0,0,0
CUST_003104,6,Standard,26-35,West,12.7,20.3,11,6.1,0.0,1,0,2,0
CUST_003105,3,Standard,26-35,East,3.3,4.2,2,4.3,3.0,2,1,0,1
CUST_003106,6,Standard,36-45,East,5.4,58.5,14,0.8,1.0,1,0,0,0
CUST_003107,15,Basic,46-55,North,20.2,30.9,1,8.5,1.0,0,0,0,0
CUST_003108,1,Premium,46-55,West,32.8,21.1,16,0.3,,2,0,0,0
CUST_003109,10,Premium,46-55,North,5.7,20.0,12,0.9,3.0,0,1,0,0
CUST_003110,11,Basic,26-35,West,14.5,,3,1.3,,1,0,1,0
CUST_003111,12,Basic,18-25,East,26.6,66.5,7,1.7,1.0,0,0,0,0
CUST_003112,3,Standard,26-35,North,3.7,29.2,3,7.7,4.0,2,1,0,1
CUST_003113,15,Basic,46-55,South,10.1,48.1,4,7.7,0.0,0,0,0,0
CUST_003114,1,Basic,46-55,West,8.5,24.4,7,1.7,1.0,1,0,0,0
CUST_003115,2,Standard,56+,South,14.7,4.1,7,0.9,1.0,0,1,0,0
CUST_003116,25,Standard,18-25,South,4.7,18.0,9,1.7,1.0,0,0,1,0
CUST_003117,16,Basic,36-45,North,4.7,62.3,11,1.4,1.0,0,0,3,0
CUST_003118,1,Standard,36-45,East,5.0,19.0,6,4.1,2.0,0,0,0,0
CUST_003119,3,Premium,46-55,North,5.7,18.1,12,0.6,2.0,0,1,0,0
CUST_003120,2,Basic,36-45,West,3.8,16.3,8,5.2,3.0,0,0,2,0
CUST_003121,3,Standard,46-55,West,3.8,14.8,4,22.7,1.0,0,1,0,1
CUST_003122,3,Basic,26-35,West,6.1,22.4,8,1.7,3.0,0,0,1,0
CUST_003123,1,Basic,26-35,North,10.8,10.0,7,4.6,1.0,0,0,1,0
CUST_003124,7,Standard,26-35,East,4.8,35.0,11,6.1,3.0,0,1,0,0
CUST_003125,15,Basic,18-25,North,10.6,27.5,10,0.7,1.0,1,0,1,0
CUST_003126,11,Basic,26-35,East,8.2,21.4,7,1.3,2.0,0,1,0,0
CUST_003127,13,Basic,18-25,West,26.5,29.3,9,2.2,2.0,1,1,1,0
CUST_003128,1,Standard,26-35,East,7.9,53.8,13,0.7,2.0,1,0,1,0
CUST_003129,36,Standard,36-45,West,11.3,23.4,16,0.2,0.0,0,0,0,0
CUST_003130,21,Basic,46-55,West,1.7,22.4,2,8.0,6.0,2,0,1,1
CUST_003131,19,Standard,46-55,South,2.0,11.1,2,0.2,1.0,2,1,0,1
CUST_003132,20,Basic,26-35,East,23.5,14.6,5,1.5,0.0,1,0,1,0
CUST_003133,32,Standard,18-25,North,6.3,19.5,3,22.8,3.0,5,0,0,1
CUST_003134,9,Basic,26-35,South,11.3,7.3,6,1.2,2.0,0,0,0,0
CUST_003135,2,Standard,56+,North,7.8,17.0,5,0.1,,0,0,0,0
CUST_003136,11,Premium,36-45,West,13.2,29.5,12,4.4,2.0,0,0,0,0
CUST_003137,16,Premium,26-35,South,11.1,25.7,8,0.0,5.0,0,0,0,0
CUST_003138,16,Basic,46-55,East,12.5,48.5,5,0.6,4.0,0,1,1,0
CUST_003139,8,Premium,26-35,East,12.6,26.8,8,0.0,1.0,0,0,0,0
CUST_003140,1,Basic,46-55,West,14.3,54.8,8,0.6,0.0,0,0,0,0
CUST_003141,5,Premium,26-35,East,6.2,33.2,14,10.4,2.0,0,0,1,0
CUST_003142,30,Basic,26-35,South,8.1,9.0,8,0.8,0.0,1,0,1,0
CUST_003143,10,Basic,36-45,East,,23.4,7,1.6,1.0,0,0,3,0
CUST_003144,9,Basic,46-55,East,17.2,13.3,7,3.0,1.0,0,0,0,0
CUST_003145,3,Basic,46-55,East,11.9,3.9,6,2.4,0.0,0,1,0,0
CUST_003146,5,Standard,36-45,North,1.1,21.5,4,1.0,1.0,4,0,0,1
CUST_003147,27,Premium,26-35,South,16.8,7.0,12,0.3,5.0,0,0,0,0
CUST_003148,13,Standard,26-35,West,7.4,5.0,9,1.7,1.0,0,0,0,0
CUST_003149,18,Standard,56+,South,8.8,48.2,1,3.5,3.0,5,0,0,1
CUST_003150,7,Standard,36-45,South,16.2,46.3,9,0.3,1.0,1,0,1,0
CUST_003151,11,Basic,46-55,North,20.6,16.0,8,0.8,2.0,0,1,0,0
CUST_003152,3,Basic,26-35,North,14.6,17.3,5,1.7,0.0,1,1,1,0
CUST_003153,14,Basic,36-45,North,7.8,30.1,3,9.1,0.0,0,1,0,0
CUST_003154,6,Basic,26-35,East,10.0,18.2,8,0.3,1.0,0,0,0,0
CUST_003155,7,Basic,46-55,West,2.7,7.5,4,10.6,4.0,0,0,0,1
CUST_003156,12,Basic,46-55,South,3.4,6.6,1,11.9,3.0,2,0,1,1
CUST_003157,33,Basic,36-45,South,13.2,24.3,9,2.4,0.0,0,1,0,0
CUST_003158,1,Basic,36-45,East,1.4,5.7,6,8.2,3.0,4,0,1,1
CUST_003159,20,Premium,26-35,South,16.8,77.1,15,4.7,2.0,0,0,2,0
CUST_003160,4,Basic,26-35,West,12.4,29.9,3,4.9,1.0,0,0,1,0
CUST_003161,7,Standard,56+,South,,61.7,6,1.1,2.0,0,0,0,0
CUST_003162,1,Standard,26-35,South,2.6,27.8,4,7.2,4.0,2,0,2,1
CUST_003163,4,Standard,46-55,East,22.9,,9,0.1,0.0,0,0,0,0
CUST_003164,8,Basic,46-55,West,12.4,6.7,7,1.4,0.0,0,0,2,0
CUST_003165,1,Basic,46-55,East,8.3,7.5,2,17.5,1.0,2,0,0,1
CUST_003166,8,Basic,56+,North,1.4,22.5,7,7.9,1.0,2,0,1,1
CUST_003167,31,Basic,36-45,North,1.9,29.2,9,0.6,1.0,0,0,1,0
CUST_003168,1,Basic,46-55,West,1.3,17.0,3,10.1,1.0,2,1,1,1
CUST_003169,17,Standard,26-35,West,8.9,25.4,14,2.4,1.0,1,0,0,0
CUST_003170,6,Standard,36-45,North,14.0,8.0,7,3.7,2.0,0,0,0,0
CUST_003171,12,Standard,46-55,West,6.5,31.3,6,4.2,2.0,0,0,0,0
CUST_003172,3,Basic,26-35,East,3.4,14.3,3,0.4,3.0,4,1,0,1
CUST_003173,2,Basic,46-55,East,1.1,20.4,11,0.8,1.0,0,1,0,0
CUST_003174,2,Standard,46-55,North,6.8,44.6,8,4.3,0.0,1,0,0,0
CUST_003175,1,Basic,46-55,West,6.6,23.5,9,0.2,2.0,0,0,1,0
CUST_003176,2,Standard,26-35,North,4.1,25.1,10,1.3,0.0,0,0,0,0
CUST_003177,13,Standard,36-45,East,,85.3,6,0.2,1.0,0,0,1,0
CUST_003178,25,Basic,26-35,North,20.6,18.1,10,0.7,4.0,0,1,1,0
CUST_003179,20,Basic,46-55,West,9.5,26.3,16,0.0,2.0,1,0,0,0
CUST_003180,13,Basic,36-45,North,8.5,37.7,7,0.1,0.0,0,0,0,0
CUST_003181,1,Basic,36-45,North,5.4,32.5,10,6.1,1.0,0,0,0,0
CUST_003182,4,Basic,26-35,South,5.4,11.2,5,3.0,6.0,2,1,0,1
CUST_003183,4,Basic,26-35,North,30.0,,8,0.6,1.0,0,1,3,0
CUST_003184,3,Basic,26-35,South,13.4,19.6,11,2.4,4.0,0,1,2,0
CUST_003185,8,Standard,18-25,South,3.2,11.8,5,5.2,1.0,2,0,0,1
CUST_003186,9,Standard,36-45,West,7.2,42.9,10,1.5,1.0,0,1,1,0
CUST_003187,5,Basic,46-55,East,15.7,39.4,8,1.5,2.0,0,0,1,0
CUST_003188,5,Premium,18-25,East,45.0,18.5,4,0.9,0.0,1,0,0,0
CUST_003189,21,Premium,18-25,North,3.7,47.9,11,1.5,3.0,0,1,1,0
CUST_003190,18,Premium,36-45,South,11.9,20.4,14,4.4,1.0,1,1,1,0
CUST_003191,4,Standard,46-55,North,7.2,36.6,12,1.0,0.0,1,0,2,0
CUST_003192,29,Basic,26-35,West,15.6,68.0,3,0.3,1.0,0,1,1,0
CUST_003193,36,Basic,26-35,South,8.2,20.8,10,0.2,1.0,0,0,0,0
CUST_003194,4,Standard,26-35,West,17.0,20.1,6,1.4,2.0,0,0,0,0
CUST_003195,5,Standard,26-35,South,1.0,36.1,6,9.8,,4,0,0,1
CUST_003196,8,Standard,26-35,West,,18.6,6,1.3,2.0,0,0,1,0
CUST_003197,33,Premium,26-35,North,23.4,47.6,14,0.4,5.0,0,0,0,0
CUST_003198,25,Standard,46-55,North,0.8,,3,5.7,4.0,2,1,0,1
CUST_003199,1,Basic,36-45,East,11.6,34.1,9,2.5,1.0,1,0,0,0
CUST_003200,5,Basic,18-25,West,1.5,11.1,4,5.4,1.0,2,0,0,1
CUST_003201,9,Basic,36-45,East,7.2,20.2,10,2.1,1.0,1,0,1,0
CUST_003202,8,Standard,36-45,North,3.4,19.9,4,19.0,6.0,4,0,1,1
CUST_003203,2,Standard,56+,East,3.2,18.3,8,5.8,0.0,0,1,1,0
CUST_003204,23,Standard,26-35,West,8.9,35.0,10,1.2,2.0,0,0,1,0
CUST_003205,13,Standard,46-55,North,6.7,31.3,11,2.2,1.0,1,0,0,0
CUST_003206,21,Premium,46-55,North,8.2,35.0,16,2.2,1.0,0,1,2,0
CUST_003207,23,Standard,26-35,West,25.2,31.0,10,4.0,4.0,1,1,0,0
CUST_003208,16,Standard,56+,West,15.7,22.7,9,1.3,0.0,1,0,0,0
CUST_003209,6,Basic,36-45,East,10.8,22.5,6,3.9,0.0,0,1,0,0
CUST_003210,11,Premium,36-45,West,9.5,18.1,8,1.4,2.0,0,0,0,0
CUST_003211,2,Standard,18-25,North,1.0,13.3,3,14.2,1.0,0,0,0,1
CUST_003212,13,Basic,26-35,East,4.6,9.5,12,0.9,1.0,1,0,2,0
CUST_003213,2,Basic,36-45,East,,60.8,6,1.1,0.0,1,0,1,0
CUST_003214,14,Premium,26-35,East,35.0,26.8,12,1.5,2.0,0,0,1,0
CUST_003215,3,Basic,36-45,West,1.8,16.3,11,1.3,2.0,0,0,1,0
CUST_003216,1,Basic,26-35,West,6.1,14.8,12,9.4,1.0,0,0,1,0
CUST_003217,2,Basic,36-45,South,11.8,20.2,4,2.6,1.0,0,1,0,0
CUST_003218,1,Standard,36-45,North,9.2,61.0,10,1.0,2.0,1,0,1,0
CUST_003219,15,Standard,18-25,South,6.5,52.7,12,1.4,1.0,0,0,1,0
CUST_003220,15,Basic,36-45,East,4.1,8.4,8,1.8,1.0,0,1,0,0
CUST_003221,8,Basic,26-35,North,11.5,36.5,3,3.4,1.0,1,1,0,0
CUST_003222,2,Premium,26-35,West,10.6,24.7,4,1.6,0.0,1,1,0,0
CUST_003223,1,Standard,18-25,North,23.4,88.1,4,3.9,0.0,0,0,1,0
CUST_003224,1,Premium,26-35,North,12.4,63.2,15,5.5,0.0,0,0,0,0
CUST_003225,2,Basic,26-35,East,25.6,13.5,6,0.8,0.0,0,0,0,0
CUST_003226,26,Basic,56+,East,4.9,9.1,4,8.9,1.0,2,0,1,1
CUST_003227,3,Basic,26-35,South,5.8,60.7,4,1.7,1.0,1,1,0,0
CUST_003228,5,Standard,18-25,East,5.4,39.7,7,1.0,0.0,0,0,0,0
CUST_003229,1,Basic,18-25,South,8.0,35.2,10,2.8,2.0,0,1,0,0
CUST_003230,3,Basic,18-25,North,2.1,6.6,3,20.2,4.0,2,0,1,1
CUST_003231,8,Basic,36-45,North,3.8,14.3,7,5.3,1.0,0,1,1,0
CUST_003232,11,Basic,26-35,East,15.2,17.8,11,0.5,1.0,1,0,1,0
CUST_003233,3,Standard,36-45,South,11.1,38.1,9,0.9,0.0,0,0,1,0
CUST_003234,1,Basic,26-35,West,1.8,10.9,2,10.1,4.0,0,1,0,1
CUST_003235,5,Standard,46-55,East,12.8,9.6,2,4.3,0.0,0,0,0,0
CUST_003236,3,Premium,26-35,South,10.2,49.6,11,2.7,0.0,0,0,0,0
CUST_003237,2,Basic,36-45,South,11.2,18.8,8,1.4,0.0,0,1,0,0
CUST_003238,38,Standard,46-55,North,11.9,9.6,9,3.8,3.0,0,0,0,0
CUST_003239,11,Premium,26-35,East,7.4,57.5,5,1.3,1.0,1,0,0,0
CUST_003240,9,Premium,46-55,East,41.4,35.2,9,4.8,3.0,1,0,0,0
CUST_003241,6,Basic,36-45,West,5.0,14.7,5,5.0,1.0,0,0,0,0
CUST_003242,6,Basic,26-35,North,11.8,32.5,12,2.7,1.0,0,0,3,0
CUST_003243,9,Basic,36-45,South,4.5,13.7,5,1.9,3.0,0,0,1,0
CUST_003244,14,Standard,56+,North,7.1,17.4,12,1.7,0.0,0,0,0,0
CUST_003245,14,Standard,36-45,South,3.8,9.7,2,1.3,3.0,2,0,1,1
CUST_003246,2,Standard,56+,South,15.1,26.5,4,0.8,3.0,1,0,2,0
CUST_003247,8,Basic,26-35,West,9.6,37.9,9,2.0,1.0,1,1,1,0
CUST_003248,6,Basic,36-45,East,13.4,23.1,13,0.5,2.0,0,0,0,0
CUST_003249,24,Standard,56+,West,9.1,40.1,6,8.0,1.0,0,1,2,0
CUST_003250,11,Basic,26-35,South,18.0,13.6,8,0.7,0.0,1,1,0,0
CUST_003251,9,Standard,56+,North,6.0,21.5,2,28.5,1.0,2,0,0,1
CUST_003252,1,Basic,18-25,South,9.9,45.5,10,3.5,3.0,0,0,0,0
CUST_003253,11,Basic,56+,South,11.2,43.7,6,3.3,2.0,0,0,0,0
CUST_003254,1,Basic,26-35,East,1.2,7.2,3,0.5,0.0,4,0,0,1
CUST_003255,4,Basic,18-25,South,3.4,91.6,9,3.3,2.0,0,0,0,0
CUST_003256,1,Basic,46-55,West,10.1,20.8,5,1.8,2.0,0,1,0,0
CUST_003257,14,Basic,26-35,West,8.6,24.9,8,6.4,1.0,0,0,0,0
CUST_003258,2,Basic,18-25,South,16.7,6.7,6,0.8,3.0,1,0,0,0
CUST_003259,5,Basic,18-25,East,0.6,45.5,11,1.4,0.0,1,0,0,0
CUST_003260,27,Basic,36-45,East,8.3,31.5,7,3.3,0.0,0,1,1,0
CUST_003261,2,Standard,56+,North,1.3,24.8,5,28.8,6.0,0,1,0,1
CUST_003262,8,Basic,18-25,West,9.9,45.8,10,9.0,2.0,0,1,1,0
CUST_003263,6,Standard,36-45,North,10.7,15.0,7,0.5,1.0,1,1,0,0
CUST_003264,1,Standard,26-35,East,13.1,45.9,12,1.7,1.0,0,1,1,0
CUST_003265,18,Standard,46-55,South,3.6,35.6,6,1.5,4.0,0,0,0,0
CUST_003266,1,Premium,18-25,South,3.1,63.4,4,1.5,0.0,0,1,1,0
CUST_003267,7,Basic,26-35,South,12.3,48.8,5,3.2,1.0,0,1,0,0
CUST_003268,9,Standard,26-35,West,2.4,4.8,6,2.7,4.0,4,0,1,1
CUST_003269,11,Premium,36-45,North,6.7,41.3,8,2.9,2.0,0,0,0,0
CUST_003270,14,Premium,46-55,North,12.5,42.1,12,0.5,0.0,0,1,0,0
CUST_003271,3,Basic,36-45,South,2.8,19.8,5,5.5,0.0,0,0,0,0
CUST_003272,1,Basic,18-25,North,12.0,32.2,7,0.4,1.0,1,0,1,0
CUST_003273,15,Basic,36-45,East,3.2,14.2,10,1.4,2.0,0,1,0,0
CUST_003274,9,Standard,46-55,West,4.1,29.2,6,6.0,0.0,0,0,0,0
CUST_003275,21,Standard,18-25,West,6.0,10.0,10,1.8,3.0,0,1,0,0
CUST_003276,20,Basic,18-25,East,1.8,25.2,2,9.0,4.0,4,1,0,1
CUST_003277,22,Standard,26-35,West,14.6,20.5,9,4.3,2.0,0,0,0,0
CUST_003278,7,Standard,46-55,East,13.8,35.2,8,7.0,2.0,0,0,0,0
CUST_003279,4,Basic,36-45,West,8.9,36.9,7,2.6,2.0,1,1,0,0
CUST_003280,18,Premium,36-45,North,7.0,55.4,11,1.2,1.0,1,0,1,0
CUST_003281,7,Standard,26-35,South,,17.7,3,15.4,3.0,0,0,0,1
CUST_003282,2,Basic,26-35,West,9.9,37.9,8,0.1,5.0,1,0,0,0
CUST_003283,23,Standard,56+,East,3.8,20.8,17,0.9,0.0,1,1,0,0
CUST_003284,25,Basic,26-35,West,5.0,78.0,8,3.0,0.0,0,1,0,0
CUST_003285,7,Standard,56+,North,1.2,9.5,2,8.7,3.0,2,0,1,1
CUST_003286,1,Premium,36-45,West,12.5,26.6,11,1.4,3.0,0,0,0,0
CUST_003287,5,Premium,18-25,East,5.8,98.2,7,0.1,0.0,0,0,0,0
CUST_003288,19,Basic,36-45,North,3.6,16.9,4,0.3,1.0,4,0,1,1
CUST_003289,27,Basic,56+,North,4.4,47.8,10,3.9,1.0,0,0,0,0
CUST_003290,2,Basic,26-35,South,14.2,30.8,4,1.7,1.0,1,0,1,0
CUST_003291,1,Standard,46-55,West,10.2,24.8,11,1.5,0.0,0,0,0,0
CUST_003292,25,Basic,26-35,East,1.3,13.6,3,7.2,7.0,2,1,1,1
CUST_003293,5,Standard,36-45,West,15.0,61.7,5,0.7,1.0,0,1,0,0
CUST_003294,9,Basic,46-55,South,3.1,14.0,4,4.0,3.0,2,1,1,1
CUST_003295,41,Basic,56+,West,15.4,37.1,8,1.1,1.0,0,0,0,0
CUST_003296,1,Basic,36-45,South,9.0,41.1,14,1.7,0.0,1,0,0,0
CUST_003297,12,Premium,36-45,North,9.5,69.8,9,1.9,3.0,0,0,1,0
CUST_003298,1,Standard,18-25,North,2.1,50.6,12,0.7,1.0,0,1,1,0
CUST_003299,5,Basic,26-35,West,2.6,31.1,8,0.4,2.0,0,0,1,0
CUST_003300,19,Basic,26-35,South,17.8,5.3,7,0.2,2.0,1,1,0,0
CUST_003301,6,Standard,18-25,North,2.0,7.1,5,21.0,1.0,0,1,0,1
CUST_003302,60,Basic,26-35,North,14.7,21.0,9,6.3,2.0,0,0,0,0
CUST_003303,9,Standard,26-35,South,15.7,33.5,8,1.0,0.0,0,0,1,0
CUST_003304,4,Standard,56+,West,11.6,9.9,11,0.1,1.0,1,0,0,0
CUST_003305,2,Standard,36-45,East,1.2,12.3,3,3.5,1.0,2,1,0,1
CUST_003306,5,Standard,26-35,East,2.4,22.2,3,45.2,4.0,4,0,0,1
CUST_003307,5,Standard,56+,West,24.2,23.4,12,2.0,6.0,0,0,2,0
CUST_003308,1,Premium,26-35,East,31.1,50.8,16,15.0,1.0,0,0,1,0
CUST_003309,5,Premium,36-45,West,5.5,31.1,11,3.2,3.0,0,0,1,0
CUST_003310,7,Standard,36-45,South,6.2,68.4,8,1.4,1.0,0,0,0,0
CUST_003311,15,Basic,18-25,West,14.4,28.4,9,0.3,0.0,0,1,0,0
CUST_003312,12,Basic,46-55,North,0.9,5.8,4,7.5,3.0,2,1,1,1
CUST_003313,14,Basic,18-25,East,13.9,15.6,6,3.9,2.0,0,1,0,0
CUST_003314,1,Standard,18-25,East,4.5,14.4,5,0.7,7.0,2,0,0,1
CUST_003315,2,Standard,26-35,North,30.0,30.7,5,4.5,1.0,2,1,0,0
CUST_003316,13,Basic,56+,South,16.2,18.6,3,0.0,2.0,1,0,1,0
CUST_003317,7,Basic,36-45,South,1.5,9.5,9,0.2,1.0,0,0,2,0
CUST_003318,1,Basic,36-45,North,12.8,51.6,7,5.5,1.0,1,0,0,0
CUST_003319,19,Premium,36-45,East,28.4,43.9,11,2.4,1.0,1,0,1,0
CUST_003320,17,Standard,26-35,West,10.8,43.6,13,2.7,3.0,1,0,0,0
CUST_003321,9,Standard,36-45,East,10.4,22.3,5,5.5,2.0,0,1,2,0
CUST_003322,1,Basic,26-35,East,10.3,16.2,5,0.4,0.0,0,0,0,0
CUST_003323,17,Standard,18-25,North,15.9,15.7,8,3.1,2.0,0,0,0,0
CUST_003324,10,Basic,36-45,North,9.9,29.3,10,3.4,1.0,0,0,0,0
CUST_003325,18,Standard,18-25,East,4.0,14.5,3,1.2,1.0,4,0,0,1
CUST_003326,16,Basic,26-35,West,10.5,26.0,10,2.8,0.0,1,0,0,0
CUST_003327,19,Basic,46-55,West,1.1,5.7,4,12.9,1.0,0,0,1,1
CUST_003328,8,Basic,36-45,South,8.2,26.2,12,2.3,1.0,0,1,0,0
CUST_003329,1,Basic,36-45,East,5.6,,12,2.0,1.0,0,0,2,0
CUST_003330,13,Premium,26-35,East,24.4,109.3,9,9.6,1.0,2,0,1,0
CUST_003331,11,Basic,26-35,East,2.0,15.2,4,14.3,1.0,2,0,0,1
CUST_003332,16,Basic,36-45,East,8.0,29.5,13,1.6,2.0,0,0,1,0
CUST_003333,2,Standard,46-55,West,4.3,8.2,11,0.5,1.0,0,0,1,0
CUST_003334,2,Premium,36-45,North,15.4,4.2,7,1.9,2.0,0,0,0,0
CUST_003335,26,Basic,56+,West,23.1,34.5,9,1.2,2.0,2,0,0,0
CUST_003336,16,Standard,56+,North,12.9,34.4,10,1.2,3.0,0,1,1,0
CUST_003337,28,Premium,26-35,South,19.6,10.5,7,3.5,,1,1,1,0
CUST_003338,17,Basic,46-55,West,1.6,43.6,7,3.6,0.0,4,0,1,1
CUST_003339,10,Basic,36-45,South,5.1,18.9,4,15.5,3.0,2,0,0,1
CUST_003340,12,Basic,36-45,North,5.2,60.1,6,1.9,3.0,1,1,0,0
CUST_003341,26,Standard,18-25,North,7.0,29.1,10,0.6,0.0,0,0,2,0
CUST_003342,10,Basic,36-45,East,6.1,,7,1.4,0.0,0,0,0,0
CUST_003343,12,Basic,56+,North,2.0,19.0,4,2.5,4.0,2,0,0,1
CUST_003344,2,Standard,46-55,South,9.3,15.9,8,2.8,0.0,1,0,0,0
CUST_003345,7,Standard,46-55,South,10.3,19.4,10,0.7,3.0,1,0,0,0
CUST_003346,15,Basic,26-35,West,14.8,16.2,8,1.4,1.0,0,0,0,0
CUST_003347,3,Standard,26-35,North,17.1,10.4,9,3.2,2.0,1,0,1,0
CUST_003348,2,Basic,26-35,East,12.2,36.7,11,1.3,1.0,0,0,0,0
CUST_003349,4,Basic,26-35,South,3.1,42.3,7,7.4,0.0,0,0,0,0
CUST_003350,3,Standard,36-45,East,5.2,23.9,6,0.1,2.0,0,0,0,0
CUST_003351,2,Premium,26-35,North,12.6,29.4,7,4.6,,0,0,1,0
CUST_003352,6,Basic,36-45,East,16.5,30.0,4,0.5,,2,0,0,0
CUST_003353,28,Premium,26-35,East,16.1,84.9,14,3.8,1.0,0,1,0,0
CUST_003354,8,Standard,26-35,North,7.7,13.2,5,14.0,1.0,4,0,1,1
CUST_003355,2,Basic,18-25,West,19.4,28.4,8,0.0,,0,0,0,0
CUST_003356,1,Standard,46-55,West,18.3,11.9,8,0.9,0.0,0,0,1,0
CUST_003357,14,Basic,18-25,North,2.1,4.9,3,10.3,1.0,2,0,1,1
CUST_003358,5,Premium,18-25,East,5.2,22.2,9,7.0,1.0,0,1,0,0
CUST_003359,20,Premium,46-55,East,18.0,87.1,21,1.2,1.0,1,0,0,0
CUST_003360,12,Basic,56+,North,15.8,9.6,8,1.9,2.0,0,0,0,0
CUST_003361,19,Basic,46-55,South,1.2,13.9,6,25.2,4.0,0,0,1,1
CUST_003362,3,Basic,18-25,West,7.4,21.3,7,3.8,2.0,0,0,1,0
CUST_003363,14,Basic,26-35,East,15.5,24.7,6,1.6,3.0,0,0,0,0
CUST_003364,3,Basic,56+,West,3.8,49.1,9,0.8,1.0,1,1,0,0
CUST_003365,33,Basic,46-55,East,9.4,67.7,11,0.2,3.0,0,1,0,0
CUST_003366,12,Standard,36-45,North,5.5,17.8,4,20.4,0.0,2,0,0,1
CUST_003367,4,Basic,26-35,North,2.0,28.2,6,0.8,1.0,0,0,1,0
CUST_003368,3,Standard,18-25,East,13.7,13.3,11,2.4,1.0,0,0,0,0
CUST_003369,2,Standard,18-25,East,15.2,5.5,10,2.3,0.0,0,0,0,0
CUST_003370,14,Basic,36-45,North,8.9,44.0,13,1.7,1.0,0,0,0,0
CUST_003371,2,Premium,18-25,East,1.4,23.8,5,9.4,0.0,2,0,0,1
CUST_003372,10,Basic,56+,West,5.6,15.4,6,7.0,1.0,0,0,1,0
CUST_003373,3,Basic,26-35,West,16.4,62.4,2,1.1,0.0,0,1,1,0
CUST_003374,13,Standard,46-55,North,4.4,17.3,13,9.1,0.0,0,0,0,0
CUST_003375,20,Basic,26-35,South,18.4,59.7,8,9.6,1.0,0,0,0,0
CUST_003376,18,Standard,36-45,West,3.8,20.7,2,1.5,4.0,2,1,0,1
CUST_003377,17,Premium,18-25,West,20.9,24.6,12,1.2,1.0,2,0,1,0
CUST_003378,2,Premium,46-55,South,2.7,8.3,4,9.1,3.0,2,0,0,1
CUST_003379,1,Standard,36-45,West,23.1,27.2,3,4.8,1.0,1,0,1,0
CUST_003380,14,Standard,18-25,North,2.5,4.0,6,16.6,9.0,2,1,1,1
CUST_003381,5,Basic,46-55,North,7.1,29.8,7,5.3,1.0,0,1,0,0
CUST_003382,6,Basic,36-45,North,6.7,41.0,7,1.5,2.0,0,0,0,0
CUST_003383,1,Standard,56+,North,0.4,5.3,3,5.1,3.0,2,0,1,1
CUST_003384,3,Basic,56+,West,3.7,15.3,4,1.9,6.0,2,1,2,1
CUST_003385,1,Basic,56+,East,4.2,19.4,6,1.9,1.0,0,0,1,0
CUST_003386,25,Basic,18-25,South,9.1,57.7,10,4.1,2.0,0,1,2,0
CUST_003387,3,Standard,18-25,West,10.6,16.7,7,1.1,1.0,0,0,0,0
CUST_003388,9,Basic,56+,West,2.2,16.8,3,23.7,1.0,2,1,1,1
CUST_003389,1,Standard,36-45,North,2.3,2.2,3,2.5,3.0,2,0,0,1
CUST_003390,13,Basic,26-35,East,5.0,9.1,4,1.3,0.0,0,0,0,0
CUST_003391,4,Basic,46-55,East,9.4,32.5,4,10.3,1.0,0,0,1,0
CUST_003392,27,Basic,26-35,East,3.2,25.3,2,7.5,4.0,2,0,0,1
CUST_003393,26,Basic,46-55,East,4.6,19.4,8,0.6,1.0,0,1,1,0
CUST_003394,4,Premium,46-55,North,9.3,12.8,12,4.2,2.0,0,1,1,0
CUST_003395,27,Basic,46-55,South,16.2,28.5,8,1.3,0.0,1,0,0,0
CUST_003396,60,Basic,26-35,West,4.5,11.0,4,9.4,1.0,2,0,1,1
CUST_003397,20,Standard,26-35,West,5.7,54.6,4,0.5,2.0,0,1,1,0
CUST_003398,22,Basic,26-35,South,18.9,27.1,4,1.7,1.0,1,1,2,0
CUST_003399,3,Basic,36-45,North,11.6,43.8,5,2.2,0.0,1,0,1,0
CUST_003400,10,Basic,26-35,West,2.0,48.0,6,8.7,0.0,0,1,0,0
CUST_003401,1,Premium,36-45,South,20.4,17.8,12,0.8,2.0,2,0,0,0
CUST_003402,1,Standard,36-45,South,24.4,16.4,8,10.4,3.0,0,0,0,0
CUST_003403,60,Basic,36-45,South,7.1,5.4,2,2.4,3.0,4,0,0,1
